fire_id,fire_name,fire_size,STAT_CAUSE_DESCR,latitude,longitude,state_code,disc_clean_date,cont_clean_date,Vegitation
42928,HAT BU,13087,Lightning,43.298379,-118.232451,OR,8/26/1996,9/1/1996,9
42929,,1,Lightning,34.95166667,-83.49666667,GA,7/14/1993,7/14/1993,16
42930,,1,Lightning,44.73333333,-114.225,ID,8/16/1994,8/17/1994,15
42931,GRASS FIRE,160,Miscellaneous,34.031323,-101.323471,TX,2/20/2015,,16
42932,,3,Debris Burning,32.29937,-85.70153,AL,12/30/1995,,12
42933,POWDER RIVER,5,Lightning,45.0908,-105.8547,MT,6/21/2006,6/23/2006,9
42934,,5,Miscellaneous,30.4381,-90.2936,LA,4/18/2001,,12
42935,,4,Arson,32.64446149,-89.57776626,MS,2/27/1994,2/27/1994,12
42936,,1.5,Debris Burning,32.42318894,-84.63799641,GA,3/17/2006,,12
42937,,55,Debris Burning,32.64273,-86.85487,AL,7/20/1995,,12
42938,,1,Smoking,41.303,-99.461,NE,3/13/2008,,15
42939,,2,Missing/Undefined,36.52734,-88.52734001,KY,11/22/2005,,0
42940,,35,Arson,32.89129531,-88.78328068,MS,3/13/1996,3/13/1996,12
42941,HAWK ISLAND FIRE,5.1,Miscellaneous,44.24045,-90.84828,WI,8/25/2012,9/1/2012,15
42942,HIGH FALLS FIRE,1,Railroad,35.4683,-79.4517,NC,6/1/1996,,15
42943,OTA 25,1.1,Equipment Use,43.2581,-116.08141,ID,6/23/2013,6/23/2013,9
42944,SNAKE,1.5,Lightning,33.66166667,-109.4666667,AZ,6/7/2000,6/7/2000,16
42945,RED WATER,800,Arson,43.42608,-102.00075,SD,12/25/1999,,9
42946,GRASS FIRE CR 211,1,Debris Burning,32.129251,-98.036842,TX,1/1/2012,,12
42947,ROCKS,1,Missing/Undefined,36.853889,-121.569167,CA,6/15/2012,,0
42948,KNOX CANYON,830,Lightning,42.5136,-112.6214,ID,7/11/2012,7/19/2012,4
42949,,10,Debris Burning,33.40181,-87.18854,AL,12/23/1996,,16
42950,,1,Debris Burning,36.69941,-91.59408,MO,4/3/2000,,0
42951,MOUNT POWELL,3,Powerline,39.79222222,-106.1683333,CO,5/5/2014,5/6/2014,0
42952,,1.32,Debris Burning,32.4752,-82.2358,GA,3/10/1993,3/10/1993,12
42953,,10,Debris Burning,32.26875,-94.66875,TX,7/19/1998,,12
42954,,6,Debris Burning,33.8975,-85.6281,AL,11/13/2001,,16
42955,DEE,3.5,Lightning,34.36777778,-111.2008333,AZ,8/5/2000,8/5/2000,16
42956,HAAKER,1088,Powerline,32.881194,-103.591639,NM,3/30/2009,3/30/2009,12
42957,,1,Debris Burning,32.18958,-95.57291,TX,8/30/1999,,12
42958,34 - THE OAKLAND ROAD FIRE - 0184,1,Debris Burning,30.0865,-83.2237,FL,4/27/2011,4/27/2011,12
42959,RAILROAD,225,Debris Burning,33.5014,-88.4731,MS,1/2/2006,,16
42960,,8,Debris Burning,34.11934,-80.22163,SC,12/10/2007,,16
42961,,2,Debris Burning,31.3961,-89.1697,MS,10/17/2005,,12
42962,HOFFMAN FIRE,5,Miscellaneous,35.1678,-97.9739,OK,2/23/2014,2/23/2014,15
42963,,5,Missing/Undefined,20.7328625,-156.4459076,HI,3/25/2011,,12
42964,,4,Debris Burning,30.917459,-87.996809,AL,3/22/2009,3/22/2009,12
42965,,10,Missing/Undefined,18.026274,-66.62233,PR,4/27/2010,,12
42966,,1,Missing/Undefined,34.30833333,-80.875,SC,7/4/1996,7/4/1996,16
42967,LOST LEG,3,Arson,45.52289,-106.53831,MT,8/30/2015,8/31/2015,15
42968,TWINTON,40,Arson,36.168333,-85.286667,TN,4/17/2010,4/17/2010,0
42969,TH1810,4,Arson,47.9806,-98.9054,ND,4/21/2003,4/21/2003,15
42970,,1,Debris Burning,33.616665,-79.800003,SC,1/4/2012,1/4/2012,16
42971,,28,Debris Burning,33.371961,-87.137499,AL,10/23/2010,10/23/2010,16
42972,,1,Miscellaneous,42.7698,-73.9136,NY,4/14/2012,4/14/2012,4
42973,FY2003-BACON-011,1,Debris Burning,31.49031524,-82.40663449,GA,11/14/2002,11/14/2002,12
42974,,2,Debris Burning,33.3694,-79.9444,SC,3/8/2002,,16
42975,,0.7,Railroad,30.94,-85.44,FL,5/23/2000,,12
42976,FLAT LAKE,1,Missing/Undefined,61.507333,-149.995166,AK,7/4/2011,7/5/2011,0
42977,ATVFIRE,1,Equipment Use,29.683,-94.1,TX,3/3/1999,3/3/1999,12
42978,,5,Equipment Use,30.59629,-88.28396,AL,1/8/1994,,12
42979,CONTROL BURN,1,Debris Burning,31.5168677,-94.5534491,TX,9/8/2014,,12
42980,,0.75,Miscellaneous,43.0747505,-71.8513,NH,4/15/2009,,9
42981,,2,Smoking,32.48824,-85.65177,AL,4/12/1996,,12
42982,,1,Debris Burning,38.432,-91.217833,MO,10/8/2011,10/8/2011,0
42983,TOWER HILL,4.5,Miscellaneous,43.2397,-100.8461,SD,9/21/2005,9/21/2005,9
42984,,31,Arson,31.11148491,-89.58772444,MS,11/3/1997,11/3/1997,12
42985,,1,Debris Burning,48.07109998,-114.5899,MT,4/6/2004,,15
42986,,10,Missing/Undefined,32.6125,-80.70833333,SC,1/26/1996,1/26/1996,12
42987,,1,Debris Burning,35.0644,-94.2892,AR,9/29/1998,,15
42988,,2,Arson,34.3833,-79.3333,SC,9/6/1997,,16
42989,SMITH CREEK,2.5,Lightning,45.14333333,-115.28,ID,9/18/1995,9/20/1995,9
42990,,5.2,Lightning,28.5575,-81.03917,FL,7/19/2007,,12
42991,WOLF HOLLOW CMD,3,Miscellaneous,32.69581,-97.962685,TX,7/6/2013,,12
42992,RR FIRE,1,Miscellaneous,43.80435,-99.33471,SD,9/5/2012,,9
42993,,105,Arson,38.60316,-92.81399,MO,10/21/1999,,0
42994,,1.5,Debris Burning,35.31666997,-84.55334,TN,3/27/2006,,15
42995,RICH,150,Miscellaneous,33.3348,-112.2027,AZ,7/15/1994,7/15/1994,16
42996,4372,160,Miscellaneous,38.06,-97.8,KS,12/10/2015,12/10/2015,0
42997,FY2001-EFFINGHAM-107,21.2,Children,32.2006,-81.3268,GA,6/18/2001,6/18/2001,12
42998,,1.2,Debris Burning,31.3271,-86.99788,AL,2/22/1995,,12
42999,,0.7,Children,33.3672,-84.3011,GA,8/14/1999,,16
43000,ST-ASSIST,1,Arson,35.6737,-94.7558,OK,4/1/2003,4/1/2003,15
43001,YOUNG'S CEMETERY RD.,1,Debris Burning,37.68408197,-80.93816676,WV,2/9/2001,2/9/2001,0
43002,,0.9,Arson,34.1389,-85.4175,GA,9/10/1999,,16
43003,CAL PAC 8,3,Arson,41.0257,-123.6484,CA,8/11/2003,8/11/2003,15
43004,JAME WILIAM,1,Debris Burning,33.1552116,-94.4140292,TX,10/20/2015,,16
43005,SUGARBOWL,6,Arson,41.00166667,-123.635,CA,7/25/2014,8/2/2014,15
43006,CORRAL,7,Miscellaneous,33.50907,-105.49571,NM,2/8/2000,2/8/2000,16
43007,LOST CANNON II,1.5,Campfire,38.40138889,-119.5186111,CA,10/2/2001,10/2/2001,0
43008,,1.6,Debris Burning,30.794,-93.317,LA,3/4/2012,,12
43009,,5,Debris Burning,33.66472,-96.98091,TX,7/29/2008,,16
43010,,2.14,Children,33.1439,-83.0724,GA,2/18/1994,2/18/1994,16
43011,,3,Missing/Undefined,33.675,-79.77916667,SC,4/9/1992,4/9/1992,16
43012,FY2003-TIFT-002,2.96,Lightning,31.43413326,-83.39574368,GA,7/3/2002,7/3/2002,12
43013,,2,Debris Burning,33.6808,-97.05312,TX,9/16/2007,,16
43014,,4.5,Equipment Use,37.84083333,-76.66722222,VA,4/21/2015,,0
43015,,1,Equipment Use,31.53059998,-96.13894998,TX,9/22/2005,,12
43016,,2,Equipment Use,35.305,-88.65,TN,4/11/2001,,15
43017,TURNBO,4,Debris Burning,32.544089,-100.8347877,TX,7/19/2013,,12
43018,,2,Railroad,26.5503,-81.5231,FL,2/4/2002,,12
43019,RGSP C.R.414 FIRE,50,Campfire,33.863627,-100.753756,TX,11/27/2010,,16
43020,,7,Missing/Undefined,33.60416667,-79.72916667,SC,4/2/1994,4/2/1994,16
43021,,1,Missing/Undefined,17.958364,-66.172852,PR,1/28/2005,,12
43022,,2.4,Miscellaneous,32.3381,-82.0133,GA,12/2/1999,,12
43023,2282,1,Debris Burning,39.591882,-82.4783,OH,10/23/2015,10/23/2015,0
43024,,1.1,Miscellaneous,42.10306626,-78.79605826,NY,4/19/2006,4/19/2006,9
43025,LAYCOCK CREEK II,5.25,Lightning,44.52781,-119.05011,OR,7/14/2002,7/15/2002,15
43026,6209,1,Powerline,32.46761667,-94.87971667,TX,9/21/2015,9/21/2015,12
43027,TURNER1,107.6,Lightning,26.0288,-81.24376,FL,5/8/1999,5/9/1999,12
43028,,20,Arson,34.4833,-79.6667,SC,3/3/1999,,16
43029,,3,Arson,33.8364,-85.4372,AL,4/5/1997,,16
43030,CHIHUAHUA 3,40,Lightning,33.3646,-116.7065,CA,9/30/2011,10/2/2011,16
43031,SEVILLECOM,1,Arson,48.6166,-112.6842,MT,3/20/2000,3/20/2000,15
43032,,1.2,Debris Burning,30.62111002,-87.09111001,FL,2/23/2006,,12
43033,,5.17,Debris Burning,30.8647,-84.7126,GA,1/23/1996,1/23/1996,12
43034,FAIRVIEW,1,Debris Burning,47.27555556,-94.22888889,MN,4/5/2004,4/5/2004,15
43035,,2,Equipment Use,37.37046,-92.58856,MO,10/4/1999,,0
43036,12-Jan,1,Lightning,40.805,-121.7188889,CA,8/6/2008,,15
43037,,5,Miscellaneous,35.7186,-94.8875,OK,2/28/1999,,15
43038,,4.7,Debris Burning,32.8697,-83.2735,GA,2/12/1996,2/12/1996,12
43039,,2.1,Railroad,44.607222,-68.819778,ME,10/10/2011,10/10/2011,15
43040,,6,Miscellaneous,36.7142,-88.7778,KY,11/8/1999,,0
43041,,65,Arson,31.64397973,-89.26747243,MS,2/20/1992,2/20/1992,12
43042,,2.5,Debris Burning,31.4939995,-83.44194534,GA,12/23/2005,,12
43043,,1,Missing/Undefined,33.34166667,-80.3625,SC,5/2/1993,5/2/1993,16
43044,,40,Arson,46.14391743,-94.03744407,MN,3/26/2003,,9
43045,,85,Equipment Use,27.29,-81.88,FL,2/7/1994,,12
43046,,1.6,Debris Burning,34.78223648,-84.16281707,GA,3/31/2010,,16
43047,,26,Missing/Undefined,34.38320113,-95.98090381,OK,3/22/1996,3/22/1996,16
43048,,20,Arson,30.56458,-93.76458,TX,4/2/1996,,12
43049,,80,Arson,34.2772,-89.6744,MS,2/6/2007,,16
43050,LITTLE SHANLEY,2.5,Lightning,47.17027778,-113.2733333,MT,8/10/2006,8/15/2006,15
43051,7.32E+12,10,Debris Burning,31.1039369,-89.37660038,MS,2/12/2015,2/12/2015,12
43052,,4,Debris Burning,33.1,-79.45,SC,3/2/1999,,16
43053,FY2000-EARLY-088,0.87,Railroad,31.1905,-85.0749,GA,3/10/2000,3/10/2000,12
43054,,5,Arson,41.962158,-74.115926,NY,9/12/2002,,15
43055,,1,Missing/Undefined,18.092176,-66.729424,PR,2/12/2009,,12
43056,,1,Missing/Undefined,18.219831,-66.592567,PR,1/19/2003,,12
43057,GRINCH,154.7,Arson,35.2936,-96.5478,OK,12/22/2015,12/25/2015,15
43058,,1,Debris Burning,47.14930089,-92.44872578,MN,4/14/2005,,15
43059,,1,Debris Burning,33.882156,-79.824066,SC,2/15/2015,2/15/2015,16
43060,,50,Campfire,37.222,-83.292,KY,3/29/2002,3/29/2002,0
43061,PICKLE SW,15,Miscellaneous,43.48937,-116.71579,ID,7/19/2000,7/20/2000,9
43062,,15,Miscellaneous,34.5125,-80.3542,SC,2/27/1997,,16
43063,RIVER 2,4,Debris Burning,39.085,-121.0130556,CA,2/28/2008,,0
43064,COX FIRE,6,Debris Burning,35.083467,-88.83348,TN,4/28/2007,4/28/2007,15
43065,,1,Miscellaneous,33.4375,-86.3331,AL,3/22/1997,,16
43066,,7,Lightning,46.31364903,-117.8067913,WA,8/8/2006,,9
43067,,1,Debris Burning,32.49041998,-94.85912,TX,2/5/2006,,12
43068,,1,Debris Burning,32.73592546,-89.41016214,MS,2/14/1996,2/14/1996,12
43069,FY2002-TOWNS-008,0.69,Miscellaneous,34.9783,-83.8233,GA,1/15/2002,1/15/2002,16
43070,FY2013-BACON-024,3.43,Arson,31.54566111,-82.51568333,GA,5/28/2013,5/28/2013,12
43071,,5,Debris Burning,33.64301,-101.9406,TX,6/12/2008,,16
43072,,3,Arson,31.6978,-88.735,MS,3/28/2004,,12
43073,,6,Arson,34.997027,-87.76932,AL,2/26/2006,2/26/2006,16
43074,,10,Missing/Undefined,36.31145096,-94.9256535,OK,3/1/2006,,0
43075,HARES,8.5,Children,44.6003,-101.5007,SD,8/11/2006,8/11/2006,15
43076,MOSS,10,Lightning,35.05559,-113.87403,AZ,8/1/2000,8/3/2000,15
43077,C14-02182,1,Debris Burning,32.02578,-96.337652,TX,2/17/2014,,12
43078,DAN,2,Campfire,33.955,-111.7,AZ,5/16/1995,5/16/1995,16
43079,,1,Arson,33.5031,-89.9769,MS,10/21/2005,,16
43080,,22,Arson,33.44999,-87.466195,AL,6/19/2008,6/20/2008,16
43081,,1.5,Missing/Undefined,44.9,-69.10277778,ME,5/1/2004,5/1/2004,15
43082,,3,Debris Burning,33.55,-79.95,SC,12/28/1999,,16
43083,WINGATE ROAD,0.7,Debris Burning,35.029216,-84.135066,NC,3/5/2015,3/5/2015,15
43084,,1,Miscellaneous,29.26802001,-98.68942999,TX,1/3/2006,,12
43085,,2.4,Missing/Undefined,30.9007,-92.82394,LA,3/8/2009,,12
43086,PINE 17,12,Arson,35.7006,-94.6978,OK,1/23/2013,1/23/2013,15
43087,,20,Miscellaneous,35.1831,-81.8975,SC,2/19/2002,,15
43088,,1,Miscellaneous,31.9078,-89.3431,MS,9/4/2000,,12
43089,,7,Debris Burning,30.91367041,-82.66958474,GA,12/22/2004,,12
43090,,15,Debris Burning,30.89778,-93.70611,TX,5/1/2008,,12
43091,,40,Equipment Use,28.3,-81.57,FL,5/9/1995,,12
43092,,3.33,Arson,31.5665,-81.5145,GA,2/8/1996,2/8/1996,12
43093,,6,Debris Burning,32.05547819,-90.26966622,MS,10/22/1998,10/22/1998,12
43094,,1.5,Smoking,42.7874039,-72.400553,NH,4/20/2006,,4
43095,MS0    1010-5391026002,3,Missing/Undefined,31.443198,-89.99913,MS,10/26/2010,,12
43096,,3,Debris Burning,28.4,-81.07,FL,6/9/2000,,12
43097,,30,Miscellaneous,32.8533,-89.3083,MS,7/12/2000,,12
43098,BRUSHY FIRE,270,Arson,37.03555556,-83.48444444,KY,9/24/2008,10/9/2008,0
43099,,11.4,Miscellaneous,45.76,-87.84,MI,4/29/2007,4/29/2007,15
43100,,1,Miscellaneous,41.5756543,-72.3320269,CT,4/2/2006,,15
43101,VOGT,2,Arson,39.30855,-120.954789,CA,1/6/2003,1/6/2003,0
43102,5421 MASSEY ROAD,1,Debris Burning,35.82023333,-78.21821666,NC,3/11/2014,3/14/2014,15
43103,,1,Miscellaneous,30.4661,-89.4278,MS,10/31/2003,,12
43104,,5,Campfire,35.3834,-106.5339,NM,3/6/1993,3/6/1993,15
43105,,15,Arson,34.0344,-87.5228,AL,9/5/2000,,16
43106,6.52E+12,5,Debris Burning,31.53313144,-89.73620282,MS,11/20/2014,11/20/2014,12
43107,OLD PETE QUINN ROAD FIRE,1,Debris Burning,34.97485,-78.12618333,NC,5/15/2013,5/15/2013,16
43108,,9.31,Debris Burning,33.8297,-83.5198,GA,12/29/1994,12/29/1994,16
43109,,1,Campfire,36.72443,-83.71436,KY,2/6/2007,2/6/2007,0
43110,,1.5,Children,31.320068,-85.952423,AL,3/28/2004,3/28/2004,12
43111,,13.57,Arson,34.1911572,-85.1347204,GA,12/18/2005,,16
43112,,10,Debris Burning,27.95,-82,FL,1/27/1992,,12
43113,,1,Missing/Undefined,37.44212,-93.31805,MO,1/31/1998,,0
43114,FY2012-EARLY-040,1,Arson,31.25607258,-85.06287521,GA,5/18/2012,5/18/2012,12
43115,,1,Debris Burning,37.46349818,-91.98435645,MO,2/21/1992,,0
43116,,1,Miscellaneous,33.25,-95.91,TX,7/4/2008,,16
43117,MALICIOUS,1,Lightning,33.96333333,-111.09,AZ,7/17/1995,7/17/1995,16
43118,,5,Arson,34.9561,-89.0519,MS,3/8/2004,,16
43119,CLAYTON,176,Debris Burning,38.67111111,-122.6588889,CA,5/30/2001,,0
43120,,2,Arson,30.10136,-95.18672,TX,8/9/1999,,12
43121,DOF#318,4,Miscellaneous,26.1399,-81.4064,FL,4/8/1999,,12
43122,,1.5,Debris Burning,36.325,-88.8483,TN,10/4/2000,,0
43123,,10,Debris Burning,33.9183,-86.5956,AL,2/26/1998,,16
43124,ROSEBAY 3   (64),40,Lightning,29.0986,-80.9856,FL,7/9/2012,7/11/2012,12
43125,,12,Campfire,32.6267,-86.9739,AL,12/8/2000,,12
43126,WILDCAT,75,Lightning,32.4334,-105.7672,NM,6/1/1993,6/3/1993,12
43127,,1,Missing/Undefined,18.078007,-66.486336,PR,12/31/2010,,12
43128,PEARL JONES,5,Miscellaneous,31.872802,-96.772095,TX,7/1/2013,,12
43129,,2,Miscellaneous,42.977372,-71.6859851,NH,3/29/2006,,4
43130,,1,Missing/Undefined,35.125,-81.6125,SC,3/8/1994,3/8/1994,15
43131,,20.5,Debris Burning,47.38506795,-95.5118695,MN,3/23/2003,,15
43132,,2,Miscellaneous,41.40495922,-74.32855068,NY,5/4/2006,5/4/2006,15
43133,NORTH,31.57,Equipment Use,34.3128,-107.5081,NM,3/22/2014,3/25/2014,16
43134,,2,Miscellaneous,30.4392,-93.6647,LA,2/22/2001,,12
43135,QUITO,120,Missing/Undefined,26.37888889,-98.84777778,TX,8/7/2009,8/8/2009,12
43136,,1,Debris Burning,32.32716,-96.93594,TX,8/4/2008,,12
43137,,5.62,Lightning,31.3611,-82.5176,GA,5/16/1994,5/16/1994,12
43138,15 - THE DOG PEN FIRE - 0138,3,Lightning,29.4621,-83.1293,FL,5/21/2010,5/21/2010,12
43139,,10,Debris Burning,37.2283,-79.2283,VA,4/24/2001,,0
43140,ZENNER FIRE,24,Equipment Use,46.4856,-116.8186,ID,8/30/2011,8/30/2011,9
43141,,56,Arson,35.3633,-88.825,TN,8/30/1999,,15
43142,,3,Equipment Use,36.8731,-94.41817,MO,8/31/2000,,0
43143,DIZZY ROCK,50,Miscellaneous,39.55611111,-111.6830556,UT,7/12/2012,7/15/2012,0
43144,20153,2,Arson,34.70426668,-95.10065,OK,3/18/2011,3/18/2011,16
43145,SEA CLIFF(42),1,Debris Burning,29.156,-82.5056,FL,7/26/2014,7/26/2014,12
43146,,2,Debris Burning,36.5617,-81.0517,NC,1/26/1995,,0
43147,FY2001-MCDUFFIE-030,1.02,Debris Burning,33.4351,-82.4401,GA,5/15/2001,5/15/2001,16
43148,,1,Debris Burning,32.74817,-80.91284,SC,6/9/2008,,12
43149,,1,Arson,34.0872,-94.3236,AR,5/17/2001,,16
43150,,2,Arson,31.0047,-87.6067,AL,3/7/1999,,12
43151,,7.8,Missing/Undefined,30.83748,-90.12872,LA,3/7/2009,,12
43152,,5,Arson,38.00296728,-93.02189624,MO,3/21/1997,,0
43153,7.52E+12,2,Miscellaneous,32.38558246,-88.82382647,MS,11/3/2014,11/3/2014,12
43154,PAGELAND HWY.,1,Smoking,34.9333,-80.4833,NC,6/24/2001,,16
43155,,1,Debris Burning,30.21748,-98.80479,TX,10/20/2008,,12
43156,,0.75,Debris Burning,31.8236,-81.7133,GA,2/25/1996,2/25/1996,12
43157,12000 ALEDO/IONA,10,Railroad,32.681761,-97.542072,TX,9/28/2011,,12
43158,,10,Lightning,28.44,-81,FL,6/29/1994,,12
43159,,20,Children,26.205,-81.5981,FL,3/30/1999,,12
43160,,40,Lightning,28.31,-82.71,FL,6/15/1996,,12
43161,,5,Arson,31.3133,-93.495,LA,8/21/2001,,12
43162,,1,Smoking,32.37517,-99.01147,TX,2/13/2008,,12
43163,,5,Missing/Undefined,34.175,-82.00833333,SC,11/8/1994,11/8/1994,16
43164,BARRINGERA,1.1,Lightning,30.30027778,-89.96555556,LA,2/28/1996,,12
43165,KRAMER,1,Miscellaneous,40.524561,-122.436911,CA,7/28/2001,7/28/2001,15
43166,,10.55,Missing/Undefined,30.91673,-92.4612,LA,10/7/2015,10/7/2015,12
43167,,3,Debris Burning,37.7564,-82.9161,KY,2/15/1998,,0
43168,,1,Debris Burning,31.0436,-90.9889,MS,1/13/2004,,12
43169,,3,Debris Burning,44.435126,-91.19279,WI,4/16/1997,,15
43170,FOX CREEK,74,Lightning,46.63658,-105.08822,MT,7/20/2008,7/21/2008,15
43171,SAN JOAQUIN,5,Equipment Use,37.10611111,-120.6080556,CA,8/18/1996,,0
43172,DESOLATION CREEK,2.1,Lightning,44.93441,-118.8358,OR,7/1/2003,7/1/2003,15
43173,644,1.1,Miscellaneous,43.8397,-120.6997,OR,10/9/2015,10/10/2015,9
43174,,2,Debris Burning,33.466524,-86.192194,AL,11/21/2003,11/21/2003,16
43175,STONY BK,3,Lightning,45.10944444,-67.37222222,ME,7/23/1999,7/23/1999,9
43176,,1.03,Lightning,43.55134722,-73.59582458,NY,8/11/2002,8/11/2002,9
43177,NORTH EAST RIDGE,0.75,Children,44.205735,-103.341726,SD,10/5/1997,,15
43178,,5.51,Debris Burning,30.8642,-83.1788,GA,2/17/1996,2/17/1996,12
43179,,3,Equipment Use,31.25195998,-96.32728002,TX,8/14/2006,,12
43180,,48,Arson,30.87183655,-89.44867945,MS,10/6/1993,10/6/1993,12
43181,,8.2,Lightning,32.39250907,-82.44439734,GA,7/23/2008,,12
43182,,25,Equipment Use,45.67362998,-99.74476001,SD,4/5/2003,,15
43183,BUCKS,35,Arson,34.65944444,-111.4397222,AZ,6/11/2001,6/15/2001,16
43184,,15,Arson,31.0483,-87.6239,AL,10/12/1997,,12
43185,PID,1,Miscellaneous,39.80665,-121.589289,CA,7/28/2001,7/28/2001,0
43186,,1,Miscellaneous,32.305479,-86.936833,AL,8/15/2007,8/15/2007,12
43187,,10,Missing/Undefined,18.442785,-66.201263,PR,4/15/2005,,12
43188,,7,Debris Burning,32.20754987,-90.66971848,MS,1/30/2012,1/30/2012,12
43189,FY2011-WEBSTER-016,2.21,Debris Burning,32.11066717,-84.51787536,GA,3/17/2011,3/17/2011,12
43190,,1,Arson,32.7544,-91.3308,LA,7/4/2001,,12
43191,FY2011-WASHINGTON-055,14.9,Debris Burning,33.08664496,-82.76255514,GA,4/3/2011,4/3/2011,16
43192,2009-104,1,Miscellaneous,32.93838015,-96.47971744,TX,2/2/2009,,12
43193,20690 PR 4005,700,Debris Burning,30.40301809,-96.40429109,TX,1/21/2009,,12
43194,SLOAN,2,Children,32.77166667,-116.8066667,CA,7/4/1995,7/4/1995,12
43195,,3.5,Debris Burning,33.919983,-82.349709,SC,5/7/2014,5/7/2014,16
43196,,1,Debris Burning,35.2183,-83.3617,NC,12/28/1994,,15
43197,,1,Equipment Use,30.81576,-97.61263002,TX,6/10/2006,,12
43198,,15,Missing/Undefined,34.35409981,-94.49649798,OK,5/5/1995,5/5/1995,16
43199,JARRELLS BRANCH,21,Fireworks,37.94578922,-81.59645598,WV,4/16/2002,4/17/2002,0
43200,RATTLER GULCH,2.7,Lightning,46.729317,-113.209217,MT,8/16/2015,8/18/2015,15
43201,,8,Missing/Undefined,38.63982999,-83.00003,KY,11/28/2006,,0
43202,RL 494,1,Miscellaneous,47.8803,-94.8947,MN,10/11/2015,10/11/2015,15
43203,,2.09,Debris Burning,31.19726135,-83.79667251,GA,2/11/2003,,12
43204,,23,Arson,34.3293,-92.99948,AR,1/7/2011,1/7/2011,16
43205,EXIT 673 KNIGHTON STA43 6,1,Equipment Use,40.50611111,-122.3380556,CA,3/17/2008,,15
43206,DUKES CREEK,10,Arson,34.70833333,-83.78666667,GA,3/20/1995,3/20/1995,16
43207,ANGELA'S FOUND,1,Debris Burning,35.9667,-79.4,NC,7/16/2004,,15
43208,PEACH,1,Lightning,33.85222222,-110.8,AZ,8/17/2002,8/17/2002,16
43209,,3,Equipment Use,33.380985,-80.281677,SC,1/25/2014,1/25/2014,16
43210,,30,Arson,32.71373,-99.78474,TX,3/20/2008,,12
43211,,3,Arson,31.88862341,-88.95987692,MS,10/18/1992,10/18/1992,12
43212,,6,Debris Burning,33.1597,-81.0067,SC,12/22/2000,,16
43213,,4,Lightning,30.12389,-81.40639,FL,8/30/2007,,12
43214,,28,Equipment Use,37.04,-76.7075,VA,5/7/2002,,0
43215,,1.7,Arson,30.8985,-83.2583,GA,5/1/1995,5/1/1995,12
43216,"CO RD 65, AL",75.8,Miscellaneous,34.8936519,-87.0327489,AL,2/24/2011,2/25/2011,16
43217,,25,Equipment Use,34.52452181,-89.1121733,MS,10/25/1999,10/25/1999,16
43218,,1,Debris Burning,36.2533,-87.3367,TN,2/1/1997,,0
43219,10103,5,Arson,34.6235,-95.22333333,OK,3/17/2011,3/17/2011,16
43220,CANE,4,Lightning,36.65,-113.7675,AZ,7/9/1996,7/10/1996,0
43221,,1.5,Missing/Undefined,18.119143,-67.060432,PR,3/8/2003,,12
43222,,55,Missing/Undefined,30.69611,-86.83723,FL,6/7/2008,,12
43223,ROBINSON,2,Equipment Use,37.498481,-120.446991,CA,7/7/2011,,0
43224,,3,Arson,31.4642,-90.2175,MS,11/24/2005,,12
43225,,6,Arson,31.60778438,-89.31093048,MS,9/22/1999,9/22/1999,12
43226,,4,Debris Burning,32.674179,-81.290222,SC,2/13/2011,2/13/2011,12
43227,,1,Miscellaneous,34.4292,-80.5375,SC,2/7/1997,,16
43228,,2,Missing/Undefined,36.923667,-120.022083,CA,10/2/2013,10/2/2013,0
43229,,1.94,Debris Burning,32.92033398,-82.8661801,GA,3/29/2006,,12
43230,,8,Arson,32.5833,-80.2667,SC,3/6/1999,,12
43231,,7,Arson,37.3947,-84.8944,KY,10/26/2001,,0
43232,,1.5,Arson,34.7,-79.75,SC,5/30/1999,,16
43233,,1,Arson,33.53173148,-88.41800533,MS,8/14/1993,8/14/1993,16
43234,PASS,2620,Miscellaneous,33.9508,-116.8845,CA,8/11/2002,8/12/2002,16
43235,MANNY,1,Debris Burning,43.1169,-102.6368,SD,10/15/1995,10/15/1995,9
43236,,40,Missing/Undefined,33.29166667,-79.75833333,SC,3/2/1992,3/2/1992,16
43237,FARMHOUSE RD.,60,Debris Burning,34.7,-79.1667,NC,6/3/2002,,16
43238,MIDDLE SWAMP FIRE,1,Smoking,36.5,-76.65,NC,11/14/2001,,0
43239,,5,Missing/Undefined,34.27916667,-81.0875,SC,3/22/1995,3/22/1995,16
43240,CHUSKA PEAK,7,Lightning,35.89466,-108.7901,NM,6/30/2012,7/1/2012,15
43241,FRUTO,6,Miscellaneous,39.61805555,-122.5019444,CA,9/26/1992,,0
43242,,35,Debris Burning,34.75,-89.4253,MS,3/6/2005,,16
43243,,1,Debris Burning,40.83944444,-76.23,PA,4/15/2003,4/15/2003,15
43244,,12,Railroad,29.68,-82.53,FL,2/17/1996,,12
43245,,1,Missing/Undefined,35.11727,-80.52438,NC,3/3/2007,,15
43246,FIRECRACKER,2,Miscellaneous,35.8,-76.9667,NC,1/1/2004,,15
43247,,5,Debris Burning,37.08392,-91.53668,MO,1/3/2002,,0
43248,,2,Lightning,31.62633,-95.44698,TX,1/31/2008,,12
43249,,14,Debris Burning,46.56691259,-94.68681094,MN,4/18/1993,,15
43250,,2.24,Miscellaneous,42.56778962,-74.80689908,NY,4/16/2008,4/16/2008,4
43251,,10,Debris Burning,33.9,-78.85,SC,2/17/2002,,16
